PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,073829439974,us-west-2,3.5,FAIL,Scored,Level 1,[check35] Ensure a log metric filter and alarm exist for CloudTrail configuration changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.6,FAIL,Scored,Level 2,[check36] Ensure a log metric filter and alarm exist for AWS Management Console authentication failures (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.7,FAIL,Scored,Level 2,[check37] Ensure a log metric filter and alarm exist for disabling or scheduled deletion of customer created CMKs (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.8,FAIL,Scored,Level 1,[check38] Ensure a log metric filter and alarm exist for S3 bucket policy changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.9,FAIL,Scored,Level 2,[check39] Ensure a log metric filter and alarm exist for AWS Config configuration changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.10,FAIL,Scored,Level 2,[check310] Ensure a log metric filter and alarm exist for security group changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.11,FAIL,Scored,Level 2,[check311] Ensure a log metric filter and alarm exist for changes to Network Access Control Lists (NACL) (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.12,FAIL,Scored,Level 1,[check312] Ensure a log metric filter and alarm exist for changes to network gateways (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.13,FAIL,Scored,Level 1,[check313] Ensure a log metric filter and alarm exist for route table changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,us-west-2,3.14,FAIL,Scored,Level 1,[check314] Ensure a log metric filter and alarm exist for VPC changes (Scored),No CloudWatch group found for CloudTrail events
default,073829439974,eu-north-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-north-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ap-south-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-south-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,eu-west-3,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-west-3 with port 22 TCP open to 0.0.0.0/0
default,073829439974,eu-west-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-west-2 with port 22 TCP open to 0.0.0.0/0
default,073829439974,eu-west-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-west-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ap-northeast-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-northeast-2 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ap-northeast-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-northeast-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,sa-east-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in sa-east-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ca-central-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ca-central-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ap-southeast-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-southeast-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,ap-southeast-2,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in ap-southeast-2 with port 22 TCP open to 0.0.0.0/0
default,073829439974,eu-central-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in eu-central-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,us-east-1,4.1,PASS,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),No Security Groups found in us-east-1 with port 22 TCP open to 0.0.0.0/0
default,073829439974,us-east-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-02179af2763b95efe open to 0.0.0.0/0 in Region us-east-2
default,073829439974,us-east-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06d3bbb351af06a56 open to 0.0.0.0/0 in Region us-east-2
default,073829439974,us-east-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-07351da3f910c98ed open to 0.0.0.0/0 in Region us-east-2
default,073829439974,us-east-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0ba4df7fc0cf6e4ea open to 0.0.0.0/0 in Region us-east-2
default,073829439974,us-east-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0f07bc38485b0b9b0 open to 0.0.0.0/0 in Region us-east-2
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-00101e1dafcd8f40b open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-007ee87bbe939973f open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-008130f4abf4d3798 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-01226b39a50d4def0 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-016345fb512171213 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-017592ed6c551f38a open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-01a5dea3c514a1162 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-01ca22c24e1590282 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-024200c912a1b85f8 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-043cb59a779d3ccf6 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0479be5ac0cfd0ab6 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-04b73d55d6db1163a open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-04e8e76d92694b0db open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-055a063592993f88e open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06b3826df61766b5e open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06b83ce4628590470 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06ba58e2a1bb7e21d open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06bf04f87fc48a50c open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06dcd266eb43faf27 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-06f6ff8d9a8c5a374 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-07e3ec50d0585331e open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-08d1dae9a833212fe open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-09a02f09583cfcd28 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0a8442a17f65e5b63 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0a947abec691e71c9 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0a9937fc1adf86154 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0ae76518d1b258d26 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0b077a30cdc96bf94 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0baa24ff88c3956f5 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0c211ecbde1d30f81 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0c3baec69469b4d18 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0c5d1710aea53a2d1 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0cd8ada3e9a101a59 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0d9515bae2e25901a open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0dac72b191138eec6 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0dd5b58da0a1140f4 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0dff899ad228718c0 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0e260981d1f1b2f7a open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0e4a0ec5aabcdb4d9 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0eae56d3ae7990c03 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0ef02aa29a7a88fc4 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0f275c6c6929f0fdb open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0f4d82536e5618054 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0f55e595e859043eb open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0fbcfda66b1a896fc open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0fbe0f3130aff1d5b open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0ffa2c6956fc1076a open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0032051f2d012eb06 open to 0.0.0.0/0 in Region us-west-2
default,073829439974,us-west-2,4.1,FAIL,Scored,Level 2,[check41] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 22 (Scored),Found Security Group: sg-0e8ade26af9c359d3 open to 0.0.0.0/0 in Region us-west-2
default,073829439974,eu-north-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-north-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ap-south-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-south-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,eu-west-3,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-3 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,eu-west-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-2 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,eu-west-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-west-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ap-northeast-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-northeast-2 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ap-northeast-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-northeast-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,sa-east-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in sa-east-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ca-central-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ca-central-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ap-southeast-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-southeast-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,ap-southeast-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in ap-southeast-2 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,eu-central-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in eu-central-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,us-east-1,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-east-1 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,us-east-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-east-2 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-003dceb0e7cad5d10 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-0155ec244ac396fb1 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-073fab4c3ee3a1f43 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-0751e96702d640cf6 open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-08dba9efb2e41318f open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-1,4.2,FAIL,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),Found Security Group: sg-0e7668b22c7f3298b open to 0.0.0.0/0 in Region us-west-1
default,073829439974,us-west-2,4.2,PASS,Scored,Level 2,[check42] Ensure no security groups allow ingress from 0.0.0.0/0 or ::/0 to port 3389 (Scored),No Security Groups found in us-west-2 with port 3389 TCP open to 0.0.0.0/0
default,073829439974,eu-north-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-226daf4b) found that allow 0.0.0.0 IN or OUT traffic in Region eu-north-1
default,073829439974,ap-south-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-935d8bf9) found that allow 0.0.0.0 IN or OUT traffic in Region ap-south-1
default,073829439974,eu-west-3,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-2f6bc447) found that allow 0.0.0.0 IN or OUT traffic in Region eu-west-3
default,073829439974,eu-west-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-9cf6acf7) found that allow 0.0.0.0 IN or OUT traffic in Region eu-west-2
default,073829439974,eu-west-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-1e258f62) found that allow 0.0.0.0 IN or OUT traffic in Region eu-west-1
default,073829439974,ap-northeast-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-da2500b0) found that allow 0.0.0.0 IN or OUT traffic in Region ap-northeast-2
default,073829439974,ap-northeast-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-6705331f) found that allow 0.0.0.0 IN or OUT traffic in Region ap-northeast-1
default,073829439974,sa-east-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-24944b5d) found that allow 0.0.0.0 IN or OUT traffic in Region sa-east-1
default,073829439974,ca-central-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-42186029) found that allow 0.0.0.0 IN or OUT traffic in Region ca-central-1
default,073829439974,ap-southeast-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-dc9942a4) found that allow 0.0.0.0 IN or OUT traffic in Region ap-southeast-1
default,073829439974,ap-southeast-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-7748e10f) found that allow 0.0.0.0 IN or OUT traffic in Region ap-southeast-2
default,073829439974,eu-central-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-7d0fb311) found that allow 0.0.0.0 IN or OUT traffic in Region eu-central-1
default,073829439974,us-east-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-43d71409) found that allow 0.0.0.0 IN or OUT traffic in Region us-east-1
default,073829439974,us-east-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-c2a3faa8) found that allow 0.0.0.0 IN or OUT traffic in Region us-east-2
default,073829439974,us-west-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-0d85b21d9c88c1b37) found that allow 0.0.0.0 IN or OUT traffic in Region us-west-1
default,073829439974,us-west-1,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-1c384764) found that allow 0.0.0.0 IN or OUT traffic in Region us-west-1
default,073829439974,us-west-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-03428bbb289f4907e) found that allow 0.0.0.0 IN or OUT traffic in Region us-west-2
default,073829439974,us-west-2,4.3,FAIL,Scored,Level 2,[check43] Ensure the default security group of every VPC restricts all traffic (Scored),Default Security Groups (sg-5c81e82c) found that allow 0.0.0.0 IN or OUT traffic in Region us-west-2
default,073829439974,us-west-2,4.4,INFO,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),Looking for VPC peering in all regions...  
default,073829439974,eu-north-1,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),eu-north-1: No VPC peering found
default,073829439974,ap-south-1,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),ap-south-1: No VPC peering found
default,073829439974,eu-west-3,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),eu-west-3: No VPC peering found
default,073829439974,eu-west-2,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),eu-west-2: No VPC peering found
default,073829439974,eu-west-1,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),eu-west-1: No VPC peering found
default,073829439974,ap-northeast-2,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),ap-northeast-2: No VPC peering found
default,073829439974,ap-northeast-1,4.4,PASS,Not Scored,Level 2,[check44] Ensure routing tables for VPC peering are "least access" (Not Scored),ap-northeast-1: No VPC peering found
